number,unknown,i,j,t,exporter,importer,log_trade,log_gdp_exp,log_gdp_imp,log_distance,polity_exp,polity_imp,cc
32716,36817,43,17,18,Paraguay,El_Salvador,8.973013895,22.92993443,23.26307888,1.706286611,16,17,0
32717,37817,17,43,19,El_Salvador,Paraguay,11.37851359,23.28205534,22.80272839,1.706286611,17,17,0
32718,38817,43,17,19,Paraguay,El_Salvador,8.989020786,22.80272839,23.28205534,1.706286611,17,17,0
32719,39817,17,43,20,El_Salvador,Paraguay,12.23441226,23.29587807,22.7670802,1.706286611,17,17,0
32720,40817,43,17,20,Paraguay,El_Salvador,11.43756594,22.7670802,23.29587807,1.706286611,17,17,0
32721,12942,17,44,1,El_Salvador,Peru,10.06398762,22.5976339,24.58103825,1.150474536,10,17,0
32722,22942,44,17,1,Peru,El_Salvador,15.41320225,24.58103825,22.5976339,1.150474536,17,10,0
32723,32942,17,44,2,El_Salvador,Peru,11.07969327,22.52615485,24.51322307,1.150474536,10,17,0
32724,4818,44,17,2,Peru,El_Salvador,14.75034883,24.51322307,22.52615485,1.150474536,17,10,0
32725,5818,17,44,3,El_Salvador,Peru,10.16965159,22.5263763,24.2204486,1.150474536,10,17,0
32726,6818,44,17,3,Peru,El_Salvador,14.62349178,24.2204486,22.5263763,1.150474536,17,10,0
32727,7818,17,44,4,El_Salvador,Peru,9.204842998,22.52595668,24.21417547,1.150474536,16,17,0
32728,8818,44,17,4,Peru,El_Salvador,14.9926621,24.21417547,22.52595668,1.150474536,17,16,0
32729,9818,17,44,5,El_Salvador,Peru,11.30916223,22.52850285,24.12735865,1.150474536,16,17,0
32730,10818,44,17,5,Peru,El_Salvador,15.00573015,24.12735865,22.52850285,1.150474536,17,16,0
32731,111209,17,44,6,El_Salvador,Peru,9.336379098,22.50216006,24.06545681,1.150474536,16,17,0
32732,12943,44,17,6,Peru,El_Salvador,14.84918591,24.06545681,22.50216006,1.150474536,17,16,0
32733,13821,17,44,7,El_Salvador,Peru,9.537882131,22.51548295,24.31311738,1.150474536,16,17,0
32734,14818,44,17,7,Peru,El_Salvador,15.30395545,24.31311738,22.51548295,1.150474536,17,16,0
32735,15818,17,44,8,El_Salvador,Peru,8.61494364,22.53139939,23.61639513,1.150474536,16,17,0
32736,16818,44,17,8,Peru,El_Salvador,14.87807283,23.61639513,22.53139939,1.150474536,17,16,0
32737,17818,17,44,9,El_Salvador,Peru,9.975919461,22.52640387,24.07693194,1.150474536,16,17,0
32738,18818,44,17,9,Peru,El_Salvador,15.69992287,24.07693194,22.52640387,1.150474536,17,16,0
32739,19818,17,44,10,El_Salvador,Peru,8.96483904,22.56971489,24.26858675,1.150474536,16,18,0
32740,20818,44,17,10,Peru,El_Salvador,15.009534,24.26858675,22.56971489,1.150474536,18,16,0
32741,211209,17,44,11,El_Salvador,Peru,12.54027275,22.62738987,24.49875736,1.150474536,17,18,0
32742,22943,44,17,11,Peru,El_Salvador,14.76216565,24.49875736,22.62738987,1.150474536,18,17,0
32743,23821,17,44,12,El_Salvador,Peru,12.55315222,22.71320992,24.51443231,1.150474536,17,7,0
32744,24818,44,17,12,Peru,El_Salvador,14.26729019,24.51443231,22.71320992,1.150474536,7,17,0
32745,25818,17,44,13,El_Salvador,Peru,12.33576614,22.8388224,24.44826031,1.150474536,17,11,0
32746,26818,44,17,13,Peru,El_Salvador,15.39021097,24.44826031,22.8388224,1.150474536,11,17,0
32747,27818,17,44,14,El_Salvador,Peru,14.46647721,22.96398845,24.67779751,1.150474536,17,11,0
32748,28818,44,17,14,Peru,El_Salvador,14.87070999,24.67779751,22.96398845,1.150474536,11,17,0
32749,29818,17,44,15,El_Salvador,Peru,13.8041327,23.09670558,24.82696285,1.150474536,17,11,0
32750,30818,44,17,15,Peru,El_Salvador,14.91401197,24.82696285,23.09670558,1.150474536,11,17,0
32751,311209,17,44,16,El_Salvador,Peru,15.27985391,23.14845766,24.83808764,1.150474536,17,11,0
32752,32943,44,17,16,Peru,El_Salvador,16.27075583,24.83808764,23.14845766,1.150474536,11,17,0
32753,33821,17,44,17,El_Salvador,Peru,15.30350584,23.20057359,24.87285941,1.150474536,17,11,0
32754,34818,44,17,17,Peru,El_Salvador,16.41251319,24.87285941,23.20057359,1.150474536,11,17,0
32755,35818,17,44,18,El_Salvador,Peru,15.92435399,23.26307888,24.81418121,1.150474536,17,11,0
32756,36818,44,17,18,Peru,El_Salvador,15.74472367,24.81418121,23.26307888,1.150474536,11,17,0
32757,37818,17,44,19,El_Salvador,Peru,14.39282348,23.28205534,24.69596487,1.150474536,17,11,0
32758,38818,44,17,19,Peru,El_Salvador,15.82088811,24.69596487,23.28205534,1.150474536,11,17,0
32759,39818,17,44,20,El_Salvador,Peru,12.07573045,23.29587807,24.69355775,1.150474536,17,15,0
32760,40818,44,17,20,Peru,El_Salvador,15.80055378,24.69355775,23.29587807,1.150474536,15,17,0
32761,12944,17,45,1,El_Salvador,Philippines,11.85102135,22.5976339,24.93450807,2.736581111,10,2,0
32762,22944,45,17,1,Philippines,El_Salvador,10.1467848,24.93450807,22.5976339,2.736581111,2,10,0
32763,32944,17,45,2,El_Salvador,Philippines,0,22.52615485,24.92137275,2.736581111,10,3,0
32764,4819,45,17,2,Philippines,El_Salvador,8.662306503,24.92137275,22.52615485,2.736581111,3,10,0
32765,5819,17,45,3,El_Salvador,Philippines,10.84806467,22.5263763,24.77631766,2.736581111,10,4,0
32766,6819,45,17,3,Philippines,El_Salvador,0,24.77631766,22.5263763,2.736581111,4,10,0
32767,7819,17,45,4,El_Salvador,Philippines,0,22.52595668,24.67530142,2.736581111,16,4,0
32768,8819,45,17,4,Philippines,El_Salvador,9.492499933,24.67530142,22.52595668,2.736581111,4,16,0
32769,9819,17,45,5,El_Salvador,Philippines,0,22.52850285,24.61776444,2.736581111,16,4,0
32770,10819,45,17,5,Philippines,El_Salvador,11.06636117,24.61776444,22.52850285,2.736581111,4,16,0
32771,111210,17,45,6,El_Salvador,Philippines,13.07654508,22.50216006,24.56959345,2.736581111,16,8,0
32772,12945,45,17,6,Philippines,El_Salvador,9.087619366,24.56959345,22.50216006,2.736581111,8,16,0
32773,13822,17,45,7,El_Salvador,Philippines,0,22.51548295,24.63877221,2.736581111,16,18,0
32774,14819,45,17,7,Philippines,El_Salvador,0,24.63877221,22.51548295,2.736581111,18,16,0
32775,15819,17,45,8,El_Salvador,Philippines,8.669654194,22.53139939,24.73364977,2.736581111,16,18,0
32776,16819,45,17,8,Philippines,El_Salvador,0,24.73364977,22.53139939,2.736581111,18,16,0
32777,17819,17,45,9,El_Salvador,Philippines,0,22.52640387,24.80349512,2.736581111,16,18,0
32778,18819,45,17,9,Philippines,El_Salvador,0,24.80349512,22.52640387,2.736581111,18,16,0
32779,19819,17,45,10,El_Salvador,Philippines,0,22.56971489,24.79000249,2.736581111,16,18,0
32780,20819,45,17,10,Philippines,El_Salvador,8.19174214,24.79000249,22.56971489,2.736581111,18,16,0
32781,211210,17,45,11,El_Salvador,Philippines,8.382917406,22.62738987,24.77331014,2.736581111,17,18,0
32782,22945,45,17,11,Philippines,El_Salvador,9.30293923,24.77331014,22.62738987,2.736581111,18,17,0
32783,23822,17,45,12,El_Salvador,Philippines,8.611540684,22.71320992,24.89843136,2.736581111,17,18,0
32784,24819,45,17,12,Philippines,El_Salvador,11.44131823,24.89843136,22.71320992,2.736581111,18,17,0
32785,25819,17,45,13,El_Salvador,Philippines,0,22.8388224,24.89500708,2.736581111,17,18,0
32786,26819,45,17,13,Philippines,El_Salvador,10.5306037,24.89500708,22.8388224,2.736581111,18,17,0
32787,27819,17,45,14,El_Salvador,Philippines,10.38679338,22.96398845,25.03380408,2.736581111,17,18,0
32788,28819,45,17,14,Philippines,El_Salvador,0,25.03380408,22.96398845,2.736581111,18,17,0
32789,29819,17,45,15,El_Salvador,Philippines,10.69758165,23.09670558,25.15082932,2.736581111,17,18,0
32790,30819,45,17,15,Philippines,El_Salvador,11.53801043,25.15082932,23.09670558,2.736581111,18,17,0
32791,311210,17,45,16,El_Salvador,Philippines,11.37556491,23.14845766,25.23274183,2.736581111,17,18,0
32792,32945,45,17,16,Philippines,El_Salvador,12.68420919,25.23274183,23.14845766,2.736581111,18,17,0
32793,33822,17,45,17,El_Salvador,Philippines,0,23.20057359,25.20399959,2.736581111,17,18,0
32794,34819,45,17,17,Philippines,El_Salvador,11.72864249,25.20399959,23.20057359,2.736581111,18,17,0
32795,35819,17,45,18,El_Salvador,Philippines,10.70178135,23.26307888,24.9556317,2.736581111,17,18,0
32796,36819,45,17,18,Philippines,El_Salvador,11.96922834,24.9556317,23.26307888,2.736581111,18,17,0
32797,37819,17,45,19,El_Salvador,Philippines,13.66608021,23.28205534,25.08968816,2.736581111,17,18,0
32798,38819,45,17,19,Philippines,El_Salvador,10.79571769,25.08968816,23.28205534,2.736581111,18,17,0
32799,39819,17,45,20,El_Salvador,Philippines,9.969743348,23.29587807,25.05268252,2.736581111,17,18,0
32800,40819,45,17,20,Philippines,El_Salvador,10.57141948,25.05268252,23.29587807,2.736581111,18,17,0
32801,12946,17,46,1,El_Salvador,Portugal,15.42488887,22.5976339,24.72945826,2.104281452,10,19,0
32802,22946,46,17,1,Portugal,El_Salvador,13.33348032,24.72945826,22.5976339,2.104281452,19,10,0
32803,32946,17,46,2,El_Salvador,Portugal,14.88394778,22.52615485,24.62381183,2.104281452,10,20,0
32804,4820,46,17,2,Portugal,El_Salvador,13.22974563,24.62381183,22.52615485,2.104281452,20,10,0
32805,5820,17,46,3,El_Salvador,Portugal,15.44730419,22.5263763,24.47756351,2.104281452,10,20,0
32806,6820,46,17,3,Portugal,El_Salvador,14.06546458,24.47756351,22.5263763,2.104281452,20,10,0
32807,7820,17,46,4,El_Salvador,Portugal,15.22329494,22.52595668,24.35963044,2.104281452,16,20,0
32808,8820,46,17,4,Portugal,El_Salvador,14.17917538,24.35963044,22.52595668,2.104281452,20,16,0
32809,9820,17,46,5,El_Salvador,Portugal,13.3337784,22.52850285,24.39624822,2.104281452,16,20,0
32810,10820,46,17,5,Portugal,El_Salvador,14.16700759,24.39624822,22.52850285,2.104281452,20,16,0
32811,111211,17,46,6,El_Salvador,Portugal,13.62768665,22.50216006,24.73613114,2.104281452,16,20,0
32812,12947,46,17,6,Portugal,El_Salvador,14.88578823,24.73613114,22.50216006,2.104281452,20,16,0
32813,13823,17,46,7,El_Salvador,Portugal,13.15071518,22.51548295,24.91658702,2.104281452,16,20,0
32814,14820,46,17,7,Portugal,El_Salvador,14.15176235,24.91658702,22.51548295,2.104281452,20,16,0
32815,15820,17,46,8,El_Salvador,Portugal,11.31589991,22.53139939,25.03443819,2.104281452,16,20,0
32816,16820,46,17,8,Portugal,El_Salvador,13.83712248,25.03443819,22.53139939,2.104281452,20,16,0
32817,17820,17,46,9,El_Salvador,Portugal,15.29188523,22.52640387,25.05897405,2.104281452,16,20,0
32818,18820,46,17,9,Portugal,El_Salvador,13.81120715,25.05897405,22.52640387,2.104281452,20,16,0
32819,19820,17,46,10,El_Salvador,Portugal,10.46628736,22.56971489,25.26871526,2.104281452,16,20,0
32820,20820,46,17,10,Portugal,El_Salvador,12.91457332,25.26871526,22.56971489,2.104281452,20,16,0
32821,211211,17,46,11,El_Salvador,Portugal,12.21780368,22.62738987,25.35224719,2.104281452,17,20,0
32822,22947,46,17,11,Portugal,El_Salvador,12.69943514,25.35224719,22.62738987,2.104281452,20,17,0
32823,23823,17,46,12,El_Salvador,Portugal,12.89716094,22.71320992,25.510041,2.104281452,17,20,0
32824,24820,46,17,12,Portugal,El_Salvador,13.48510841,25.510041,22.71320992,2.104281452,20,17,0
32825,25820,17,46,13,El_Salvador,Portugal,12.42724417,22.8388224,25.35647252,2.104281452,17,20,0
32826,26820,46,17,13,Portugal,El_Salvador,13.96538504,25.35647252,22.8388224,2.104281452,20,17,0
32827,27820,17,46,14,El_Salvador,Portugal,12.92514934,22.96398845,25.37870957,2.104281452,17,20,0
32828,28820,46,17,14,Portugal,El_Salvador,13.56772031,25.37870957,22.96398845,2.104281452,20,17,0
32829,29820,17,46,15,El_Salvador,Portugal,11.69107452,23.09670558,25.51824262,2.104281452,17,20,0
32830,30820,46,17,15,Portugal,El_Salvador,14.92376178,25.51824262,23.09670558,2.104281452,20,17,0
32831,311211,17,46,16,El_Salvador,Portugal,12.51178102,23.14845766,25.53481264,2.104281452,17,20,0
32832,32947,46,17,16,Portugal,El_Salvador,14.84867352,25.53481264,23.14845766,2.104281452,20,17,0
32833,33823,17,46,17,El_Salvador,Portugal,14.41844541,23.20057359,25.45706758,2.104281452,17,20,0
32834,34820,46,17,17,Portugal,El_Salvador,14.26912674,25.45706758,23.20057359,2.104281452,20,17,0
32835,35820,17,46,18,El_Salvador,Portugal,14.05230003,23.26307888,25.4966711,2.104281452,17,20,0
32836,36820,46,17,18,Portugal,El_Salvador,14.05229169,25.4966711,23.26307888,2.104281452,20,17,0
32837,37820,17,46,19,El_Salvador,Portugal,13.96594101,23.28205534,25.50125883,2.104281452,17,20,0
32838,38820,46,17,19,Portugal,El_Salvador,13.63633191,25.50125883,23.28205534,2.104281452,20,17,0
32839,39820,17,46,20,El_Salvador,Portugal,13.88737065,23.29587807,25.38670493,2.104281452,17,20,0
32840,40820,46,17,20,Portugal,El_Salvador,15.22396702,25.38670493,23.29587807,2.104281452,20,17,0
32841,12948,17,47,1,El_Salvador,Singapore,0,22.5976339,23.99405127,2.879637872,10,8,0
32842,22948,47,17,1,Singapore,El_Salvador,14.00383985,23.99405127,22.5976339,2.879637872,8,10,0
32843,32948,17,47,2,El_Salvador,Singapore,0,22.52615485,24.03023225,2.879637872,10,8,0
32844,4821,47,17,2,Singapore,El_Salvador,13.11500625,24.03023225,22.52615485,2.879637872,8,10,0
32845,5821,17,47,3,El_Salvador,Singapore,0,22.5263763,24.12723047,2.879637872,10,8,0
32846,6821,47,17,3,Singapore,El_Salvador,13.44484646,24.12723047,22.5263763,2.879637872,8,10,0
32847,7821,17,47,4,El_Salvador,Singapore,0,22.52595668,24.1623504,2.879637872,16,8,0
32848,8821,47,17,4,Singapore,El_Salvador,12.64942815,24.1623504,22.52595668,2.879637872,8,16,0
32849,9821,17,47,5,El_Salvador,Singapore,0,22.52850285,24.06706642,2.879637872,16,8,0
32850,10821,47,17,5,Singapore,El_Salvador,14.94414779,24.06706642,22.52850285,2.879637872,8,16,0
32851,111212,17,47,6,El_Salvador,Singapore,14.19735639,22.50216006,24.06545681,2.879637872,16,8,0
32852,12949,47,17,6,Singapore,El_Salvador,12.58966461,24.06545681,22.50216006,2.879637872,8,16,0
32853,13824,17,47,7,El_Salvador,Singapore,13.57903812,22.51548295,24.15966381,2.879637872,16,8,0
32854,14821,47,17,7,Singapore,El_Salvador,13.49121689,24.15966381,22.51548295,2.879637872,8,16,0
32855,15821,17,47,8,El_Salvador,Singapore,0,22.53139939,24.32950305,2.879637872,16,8,0
32856,16821,47,17,8,Singapore,El_Salvador,14.17074137,24.32950305,22.53139939,2.879637872,8,16,0
32857,17821,17,47,9,El_Salvador,Singapore,0,22.52640387,24.45616604,2.879637872,16,8,0
32858,18821,47,17,9,Singapore,El_Salvador,14.14588431,24.45616604,22.52640387,2.879637872,8,16,0
32859,19821,17,47,10,El_Salvador,Singapore,0,22.56971489,24.60722936,2.879637872,16,8,0
32860,20821,47,17,10,Singapore,El_Salvador,13.70934122,24.60722936,22.56971489,2.879637872,8,16,0
32861,211212,17,47,11,El_Salvador,Singapore,0,22.62738987,24.72363853,2.879637872,17,8,0
32862,22949,47,17,11,Singapore,El_Salvador,13.33341974,24.72363853,22.62738987,2.879637872,8,17,0
32863,23824,17,47,12,El_Salvador,Singapore,0,22.71320992,24.83816044,2.879637872,17,8,0
32864,24821,47,17,12,Singapore,El_Salvador,14.26917894,24.83816044,22.71320992,2.879637872,8,17,0
32865,25821,17,47,13,El_Salvador,Singapore,0,22.8388224,24.96595881,2.879637872,17,8,0
32866,26821,47,17,13,Singapore,El_Salvador,14.71525721,24.96595881,22.8388224,2.879637872,8,17,0
32867,27821,17,47,14,El_Salvador,Singapore,0,22.96398845,25.13038986,2.879637872,17,8,0
32868,28821,47,17,14,Singapore,El_Salvador,14.2597147,25.13038986,22.96398845,2.879637872,8,17,0
32869,29821,17,47,15,El_Salvador,Singapore,12.76337681,23.09670558,25.2750394,2.879637872,17,8,0
32870,30821,47,17,15,Singapore,El_Salvador,15.29185027,25.2750394,23.09670558,2.879637872,8,17,0
32871,311212,17,47,16,El_Salvador,Singapore,9.920027543,23.14845766,25.3402739,2.879637872,17,8,0
32872,32949,47,17,16,Singapore,El_Salvador,15.37342438,25.3402739,23.14845766,2.879637872,8,17,0
32873,33824,17,47,17,El_Salvador,Singapore,11.8178141,23.20057359,25.35170706,2.879637872,17,8,0
32874,34821,47,17,17,Singapore,El_Salvador,14.25340931,25.35170706,23.20057359,2.879637872,8,17,0
32875,35821,17,47,18,El_Salvador,Singapore,10.57625025,23.26307888,25.18367122,2.879637872,17,8,0
32876,36821,47,17,18,Singapore,El_Salvador,14.30130997,25.18367122,23.26307888,2.879637872,8,17,0
32877,37821,17,47,19,El_Salvador,Singapore,12.13205467,23.28205534,25.15570197,2.879637872,17,8,0
32878,38821,47,17,19,Singapore,El_Salvador,16.22000156,25.15570197,23.28205534,2.879637872,8,17,0
32879,39821,17,47,20,El_Salvador,Singapore,11.06983637,23.29587807,25.23960481,2.879637872,17,8,0
32880,40821,47,17,20,Singapore,El_Salvador,14.17310738,25.23960481,23.29587807,2.879637872,8,17,0
32881,12950,17,48,1,El_Salvador,Spain,14.52956613,22.5976339,26.62485262,2.156711442,10,19,0
32882,22950,48,17,1,Spain,El_Salvador,16.93470775,26.62485262,22.5976339,2.156711442,19,10,0
32883,32950,17,48,2,El_Salvador,Spain,15.8667504,22.52615485,26.52812609,2.156711442,10,20,0
32884,4822,48,17,2,Spain,El_Salvador,16.28771104,26.52812609,22.52615485,2.156711442,20,10,0
32885,5822,17,48,3,El_Salvador,Spain,17.57736087,22.5263763,26.3583566,2.156711442,10,20,0
32886,6822,48,17,3,Spain,El_Salvador,16.51128107,26.3583566,22.5263763,2.156711442,20,10,0
32887,7822,17,48,4,El_Salvador,Spain,17.35743407,22.52595668,26.32835996,2.156711442,16,20,0
32888,8822,48,17,4,Spain,El_Salvador,16.57434323,26.32835996,22.52595668,2.156711442,20,16,0
32889,9822,17,48,5,El_Salvador,Spain,17.04944013,22.52850285,26.34099626,2.156711442,16,20,0
32890,10822,48,17,5,Spain,El_Salvador,16.5251176,26.34099626,22.52850285,2.156711442,20,16,0
32891,111213,17,48,6,El_Salvador,Spain,17.39105662,22.50216006,26.65154861,2.156711442,16,20,0
32892,12951,48,17,6,Spain,El_Salvador,16.46388842,26.65154861,22.50216006,2.156711442,20,16,0
32893,13825,17,48,7,El_Salvador,Spain,17.23562252,22.51548295,26.85297173,2.156711442,16,20,0
32894,14822,48,17,7,Spain,El_Salvador,16.32284322,26.85297173,22.51548295,2.156711442,20,16,0
32895,15822,17,48,8,El_Salvador,Spain,15.39149434,22.53139939,26.97923164,2.156711442,16,20,0
32896,16822,48,17,8,Spain,El_Salvador,16.25729977,26.97923164,22.53139939,2.156711442,20,16,0
32897,17822,17,48,9,El_Salvador,Spain,15.84941677,22.52640387,27.02799177,2.156711442,16,20,0
32898,18822,48,17,9,Spain,El_Salvador,16.70852726,27.02799177,22.52640387,2.156711442,20,16,0
32899,19822,17,48,10,El_Salvador,Spain,15.79966498,22.56971489,27.23342853,2.156711442,16,20,0
32900,20822,48,17,10,Spain,El_Salvador,15.76018875,27.23342853,22.56971489,2.156711442,20,16,0
32901,211213,17,48,11,El_Salvador,Spain,15.97267708,22.62738987,27.26589648,2.156711442,17,20,0
32902,22951,48,17,11,Spain,El_Salvador,15.94991582,27.26589648,22.62738987,2.156711442,20,17,0
32903,23825,17,48,12,El_Salvador,Spain,15.67818811,22.71320992,27.3250691,2.156711442,17,20,0
32904,24822,48,17,12,Spain,El_Salvador,16.52518631,27.3250691,22.71320992,2.156711442,20,17,0
32905,25822,17,48,13,El_Salvador,Spain,15.37822592,22.8388224,27.11124902,2.156711442,17,20,0
32906,26822,48,17,13,Spain,El_Salvador,16.76736927,27.11124902,22.8388224,2.156711442,20,17,0
32907,27822,17,48,14,El_Salvador,Spain,16.52911344,22.96398845,27.09593598,2.156711442,17,20,0
32908,28822,48,17,14,Spain,El_Salvador,17.328452,27.09593598,22.96398845,2.156711442,20,17,0
32909,29822,17,48,15,El_Salvador,Spain,16.47800372,23.09670558,27.21531477,2.156711442,17,20,0
32910,30822,48,17,15,Spain,El_Salvador,17.37246785,27.21531477,23.09670558,2.156711442,20,17,0
32911,311213,17,48,16,El_Salvador,Spain,16.37634042,23.14845766,27.22977273,2.156711442,17,20,0
32912,32951,48,17,16,Spain,El_Salvador,17.09338769,27.22977273,23.14845766,2.156711442,20,17,0
32913,33825,17,48,17,El_Salvador,Spain,16.53424084,23.20057359,27.12513034,2.156711442,17,20,0
32914,34822,48,17,17,Spain,El_Salvador,17.56217876,27.12513034,23.20057359,2.156711442,20,17,0
32915,35822,17,48,18,El_Salvador,Spain,15.40005551,23.26307888,27.15489918,2.156711442,17,20,0
32916,36822,48,17,18,Spain,El_Salvador,17.76260504,27.15489918,23.26307888,2.156711442,20,17,0
32917,37822,17,48,19,El_Salvador,Spain,15.29726271,23.28205534,27.15658414,2.156711442,17,20,0
32918,38822,48,17,19,Spain,El_Salvador,17.43992186,27.15658414,23.28205534,2.156711442,20,17,0
32919,39822,17,48,20,El_Salvador,Spain,15.87612956,23.29587807,27.05298674,2.156711442,17,20,0
32920,40822,48,17,20,Spain,El_Salvador,17.8321933,27.05298674,23.29587807,2.156711442,20,17,0
32921,12952,17,49,1,El_Salvador,Sweden,15.84685368,22.5976339,26.15795297,2.266111441,10,20,0
32922,22952,49,17,1,Sweden,El_Salvador,15.7087958,26.15795297,22.5976339,2.266111441,20,10,0
32923,32952,17,49,2,El_Salvador,Sweden,15.43731756,22.52615485,25.97520826,2.266111441,10,20,0
32924,4823,49,17,2,Sweden,El_Salvador,16.7685301,25.97520826,22.52615485,2.266111441,20,10,0
32925,5823,17,49,3,El_Salvador,Sweden,15.49216768,22.5263763,25.86081681,2.266111441,10,20,0
32926,6823,49,17,3,Sweden,El_Salvador,16.05035878,25.86081681,22.5263763,2.266111441,20,10,0
